Data,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
2020-04-12,1153.0,305.0,718.0,1667.0,4945.0,303.0,3713.0,1095.0,9530.0,997.0,270.0,1060.0,1151.0,3978.0,1510.0,543.0,2311.0,2884.0,1011.0,46.0,7530.0
2020-04-13,73.0,190.0,385.0,1322.0,2343.0,953.0,3792.0,1146.0,5260.0,7322.0,51.0,911.0,789.0,2615.0,949.0,347.0,1213.0,2249.0,68.0,104.0,4635.0
2020-04-14,268.0,214.0,418.0,1324.0,2849.0,823.0,1904.0,1317.0,3778.0,781.0,0.0,300.0,188.0,2508.0,1149.0,883.0,566.0,1380.0,216.0,112.0,5801.0
2020-04-15,1565.0,278.0,648.0,1440.0,4253.0,2036.0,934.0,1347.0,7098.0,1169.0,333.0,913.0,761.0,3986.0,1447.0,502.0,1990.0,4079.0,1302.0,168.0,7466.0
2020-04-16,1286.0,312.0,980.0,1762.0,5956.0,1966.0,6409.0,1152.0,10706.0,3449.0,112.0,1046.0,1238.0,5044.0,1640.0,401.0,2538.0,5303.0,1229.0,265.0,8205.0
2020-04-17,1650.0,361.0,1015.0,2401.0,4721.0,4264.0,2762.0,1236.0,10839.0,4219.0,115.0,1282.0,1148.0,6006.0,2120.0,508.0,2767.0,4580.0,1331.0,207.0,12173.0
2020-04-18,1580.0,346.0,1137.0,2597.0,4394.0,3263.0,4798.0,1141.0,11818.0,1912.0,0.0,1190.0,1226.0,5130.0,2145.0,783.0,2543.0,3672.0,1288.0,155.0,10607.0
2020-04-19,775.0,472.0,966.0,1893.0,3696.0,1329.0,2254.0,2229.0,8824.0,1565.0,502.0,1473.0,1241.0,4725.0,2175.0,772.0,2057.0,4072.0,1064.0,156.0,8468.0
2020-04-20,151.0,340.0,613.0,2903.0,4614.0,539.0,6016.0,1456.0,6331.0,1308.0,199.0,1020.0,1823.0,3100.0,1591.0,469.0,1601.0,1882.0,392.0,122.0,5013.0
2020-04-21,1964.0,602.0,1067.0,2458.0,5348.0,3339.0,2208.0,1179.0,6711.0,1550.0,341.0,606.0,399.0,5765.0,1795.0,558.0,3720.0,4068.0,1077.0,112.0,7259.0
2020-04-22,442.0,570.0,1120.0,2153.0,5996.0,2369.0,4031.0,1804.0,13502.0,2160.0,301.0,735.0,64.0,6079.0,2358.0,1000.0,3639.0,4175.0,1016.0,113.0,9474.0
2020-04-23,839.0,471.0,1309.0,2623.0,5272.0,2049.0,7011.0,1852.0,12016.0,1170.0,139.0,1272.0,1566.0,6457.0,2068.0,958.0,3418.0,4077.0,1356.0,203.0,10532.0
2020-04-24,1210.0,515.0,895.0,3007.0,5359.0,2584.0,3244.0,1721.0,11583.0,1501.0,241.0,1068.0,1539.0,7330.0,2062.0,2045.0,3015.0,3159.0,1513.0,35.0,8821.0
2020-04-25,1227.0,766.0,1195.0,3190.0,5378.0,2873.0,4037.0,1562.0,12642.0,1833.0,386.0,1546.0,882.0,5807.0,2156.0,462.0,3086.0,4159.0,1415.0,704.0,10081.0
2020-04-26,196.0,285.0,894.0,2697.0,5045.0,1306.0,3323.0,1482.0,10857.0,1067.0,376.0,823.0,1481.0,4035.0,1364.0,750.0,1853.0,1899.0,630.0,169.0,9384.0
2020-04-27,356.0,287.0,934.0,1509.0,3051.0,1259.0,3092.0,1432.0,5053.0,702.0,89.0,1209.0,1010.0,4206.0,984.0,294.0,546.0,1654.0,254.0,416.0,3666.0
2020-04-28,1180.0,525.0,1968.0,1839.0,7610.0,3211.0,3895.0,1680.0,8573.0,1548.0,120.0,490.0,687.0,5183.0,1520.0,721.0,2358.0,4569.0,1058.0,346.0,8191.0
2020-04-29,1258.0,442.0,1159.0,2528.0,4276.0,2618.0,4839.0,1501.0,14472.0,1592.0,134.0,1088.0,1169.0,6735.0,1838.0,1183.0,2352.0,3865.0,1056.0,284.0,9438.0
